student_id,school_year,days_enrolled,days_present,attendance_rate,chronic_absenteeism_flag
STU01288,2025,170,160,0.941,0
STU01289,2023,176,165,0.938,0
STU01289,2024,177,165,0.932,0
STU01289,2025,180,160,0.889,1
STU01290,2023,179,158,0.883,1
STU01290,2024,180,167,0.928,0
STU01290,2025,177,171,0.966,0
STU01291,2023,173,166,0.96,0
STU01291,2024,178,171,0.961,0
STU01291,2025,165,159,0.964,0
STU01292,2023,171,168,0.982,0
STU01292,2024,170,149,0.876,1
STU01292,2025,173,160,0.925,0
STU01293,2023,165,159,0.964,0
STU01293,2024,169,158,0.935,0
STU01293,2025,175,162,0.926,0
STU01294,2023,170,160,0.941,0
STU01294,2024,174,174,1.0,0
STU01294,2025,168,158,0.94,0
STU01295,2023,174,159,0.914,0
STU01295,2024,166,149,0.898,1
STU01295,2025,175,161,0.92,0
STU01296,2023,178,168,0.944,0
STU01296,2024,165,156,0.945,0
STU01296,2025,171,160,0.936,0
STU01297,2023,173,168,0.971,0
STU01297,2024,177,177,1.0,0
STU01297,2025,173,159,0.919,0
STU01298,2023,173,158,0.913,0
STU01298,2024,180,178,0.989,0
STU01298,2025,180,172,0.956,0
STU01299,2023,166,157,0.946,0
STU01299,2024,173,164,0.948,0
STU01299,2025,179,166,0.927,0
STU01300,2023,176,171,0.972,0
STU01300,2024,169,157,0.929,0
STU01300,2025,180,172,0.956,0
STU01301,2023,176,163,0.926,0
STU01301,2024,174,170,0.977,0
STU01301,2025,176,172,0.977,0
STU01302,2023,176,155,0.881,1
STU01302,2024,176,164,0.932,0
STU01302,2025,168,149,0.887,1
STU01303,2023,172,160,0.93,0
STU01303,2024,178,172,0.966,0
STU01303,2025,167,151,0.904,0
STU01304,2023,171,149,0.871,1
STU01304,2024,175,169,0.966,0
STU01304,2025,170,168,0.988,0
STU01305,2023,173,165,0.954,0
STU01305,2024,178,161,0.904,0
STU01305,2025,165,155,0.939,0
STU01306,2023,175,172,0.983,0
STU01306,2024,165,150,0.909,0
STU01306,2025,172,170,0.988,0
STU01307,2023,166,154,0.928,0
STU01307,2024,165,150,0.909,0
STU01307,2025,172,162,0.942,0
STU01308,2023,166,166,1.0,0
STU01308,2024,174,158,0.908,0
STU01308,2025,175,165,0.943,0
STU01309,2023,179,178,0.994,0
STU01309,2024,166,158,0.952,0
STU01309,2025,180,177,0.983,0
STU01310,2023,173,167,0.965,0
STU01310,2024,175,175,1.0,0
STU01310,2025,168,155,0.923,0
STU01311,2023,177,168,0.949,0
STU01311,2024,167,157,0.94,0
STU01311,2025,173,168,0.971,0
STU01312,2023,176,163,0.926,0
STU01312,2024,165,155,0.939,0
STU01312,2025,166,152,0.916,0
STU01313,2023,172,169,0.983,0
STU01313,2024,176,161,0.915,0
STU01313,2025,170,160,0.941,0
STU01314,2023,178,174,0.978,0
STU01314,2024,167,163,0.976,0
STU01314,2025,180,156,0.867,1
STU01315,2023,178,177,0.994,0
STU01315,2024,172,163,0.948,0
STU01315,2025,167,162,0.97,0
STU01316,2023,176,171,0.972,0
STU01316,2024,168,161,0.958,0
STU01316,2025,178,160,0.899,1
STU01317,2023,177,148,0.836,1
STU01317,2024,170,163,0.959,0
STU01317,2025,169,163,0.964,0
STU01318,2023,176,167,0.949,0
STU01318,2024,170,159,0.935,0
STU01318,2025,175,166,0.949,0
STU01319,2023,165,147,0.891,1
STU01319,2024,178,157,0.882,1
STU01319,2025,176,162,0.92,0
STU01320,2023,174,170,0.977,0
STU01320,2024,166,160,0.964,0
STU01320,2025,180,168,0.933,0
STU01321,2023,180,167,0.928,0
STU01321,2024,179,165,0.922,0
STU01321,2025,173,172,0.994,0
STU01322,2023,168,161,0.958,0
STU01322,2024,177,164,0.927,0
STU01322,2025,172,162,0.942,0
STU01323,2023,169,169,1.0,0
STU01323,2024,177,164,0.927,0
STU01323,2025,172,152,0.884,1
STU01324,2023,165,149,0.903,0
STU01324,2024,174,174,1.0,0
STU01324,2025,173,171,0.988,0
STU01325,2023,171,151,0.883,1
STU01325,2024,168,144,0.857,1
STU01325,2025,174,158,0.908,0
STU01326,2023,169,160,0.947,0
STU01326,2024,173,160,0.925,0
STU01326,2025,175,153,0.874,1
STU01327,2023,176,167,0.949,0
STU01327,2024,169,156,0.923,0
STU01327,2025,177,163,0.921,0
STU01328,2023,172,160,0.93,0
STU01328,2024,169,160,0.947,0
STU01328,2025,169,169,1.0,0
STU01329,2023,166,159,0.958,0
STU01329,2024,176,153,0.869,1
STU01329,2025,180,173,0.961,0
STU01330,2023,174,162,0.931,0
STU01330,2024,170,156,0.918,0
STU01330,2025,165,158,0.958,0
STU01331,2023,168,164,0.976,0
STU01331,2024,179,163,0.911,0
STU01331,2025,178,174,0.978,0
STU01332,2023,175,175,1.0,0
STU01332,2024,170,160,0.941,0
STU01332,2025,175,166,0.949,0
STU01333,2023,174,155,0.891,1
STU01333,2024,170,144,0.847,1
STU01333,2025,172,161,0.936,0
STU01334,2023,176,164,0.932,0
STU01334,2024,178,162,0.91,0
STU01334,2025,177,161,0.91,0
STU01335,2023,179,174,0.972,0
STU01335,2024,176,162,0.92,0
STU01335,2025,175,156,0.891,1
STU01336,2023,173,166,0.96,0
STU01336,2024,168,160,0.952,0
STU01336,2025,169,158,0.935,0
STU01337,2023,176,156,0.886,1
STU01337,2024,166,141,0.849,1
STU01337,2025,177,161,0.91,0
STU01338,2023,178,159,0.893,1
STU01338,2024,169,151,0.893,1
STU01338,2025,168,149,0.887,1
STU01339,2023,177,172,0.972,0
STU01339,2024,171,165,0.965,0
STU01339,2025,171,171,1.0,0
STU01340,2023,178,164,0.921,0
STU01340,2024,171,158,0.924,0
STU01340,2025,176,160,0.909,0
STU01341,2023,179,173,0.966,0
STU01341,2024,168,159,0.946,0
STU01341,2025,175,166,0.949,0
STU01342,2023,166,138,0.831,1
STU01342,2024,179,171,0.955,0
STU01342,2025,172,156,0.907,0
STU01343,2023,170,168,0.988,0
STU01343,2024,179,164,0.916,0
STU01343,2025,172,172,1.0,0
STU01344,2023,176,176,1.0,0
STU01344,2024,177,167,0.944,0
STU01344,2025,178,168,0.944,0
STU01345,2023,178,178,1.0,0
STU01345,2024,168,163,0.97,0
STU01345,2025,171,163,0.953,0
STU01346,2023,178,168,0.944,0
STU01346,2024,171,156,0.912,0
STU01346,2025,175,170,0.971,0
STU01347,2023,180,159,0.883,1
STU01347,2024,173,158,0.913,0
STU01347,2025,174,164,0.943,0
STU01348,2023,168,146,0.869,1
STU01348,2024,172,168,0.977,0
STU01348,2025,177,177,1.0,0
STU01349,2023,179,171,0.955,0
STU01349,2024,178,165,0.927,0
STU01349,2025,180,162,0.9,0
STU01350,2023,180,160,0.889,1
STU01350,2024,173,161,0.931,0
STU01350,2025,167,151,0.904,0
STU01351,2023,166,151,0.91,0
STU01351,2024,165,149,0.903,0
STU01351,2025,178,158,0.888,1
STU01352,2023,174,156,0.897,1
STU01352,2024,171,150,0.877,1
STU01352,2025,170,145,0.853,1
STU01353,2023,169,167,0.988,0
STU01353,2024,169,165,0.976,0
STU01353,2025,175,174,0.994,0
STU01354,2023,177,168,0.949,0
STU01354,2024,180,153,0.85,1
STU01354,2025,176,169,0.96,0
STU01355,2023,168,156,0.929,0
STU01355,2024,166,161,0.97,0
STU01355,2025,180,165,0.917,0
STU01356,2023,178,154,0.865,1
STU01356,2024,179,158,0.883,1
STU01356,2025,178,156,0.876,1
STU01357,2023,173,158,0.913,0
STU01357,2024,171,171,1.0,0
STU01357,2025,179,175,0.978,0
STU01358,2023,172,169,0.983,0
STU01358,2024,167,160,0.958,0
STU01358,2025,169,160,0.947,0
STU01359,2023,173,160,0.925,0
STU01359,2024,175,164,0.937,0
STU01359,2025,167,151,0.904,0
STU01360,2023,165,154,0.933,0
STU01360,2024,171,160,0.936,0
STU01360,2025,177,156,0.881,1
STU01361,2023,176,176,1.0,0
STU01361,2024,167,150,0.898,1
STU01361,2025,168,168,1.0,0
STU01362,2023,172,165,0.959,0
STU01362,2024,171,170,0.994,0
STU01362,2025,176,174,0.989,0
STU01363,2023,170,159,0.935,0
STU01363,2024,175,149,0.851,1
STU01363,2025,176,168,0.955,0
STU01364,2023,167,149,0.892,1
STU01364,2024,170,155,0.912,0
STU01364,2025,170,153,0.9,0
STU01365,2023,175,166,0.949,0
STU01365,2024,172,155,0.901,0
STU01365,2025,171,171,1.0,0
STU01366,2023,173,161,0.931,0
STU01366,2024,170,149,0.876,1
STU01366,2025,177,162,0.915,0
STU01367,2023,175,162,0.926,0
STU01367,2024,170,151,0.888,1
STU01367,2025,171,152,0.889,1
STU01368,2023,175,167,0.954,0
STU01368,2024,174,164,0.943,0
STU01368,2025,174,157,0.902,0
STU01369,2023,168,159,0.946,0
STU01369,2024,168,155,0.923,0
STU01369,2025,165,160,0.97,0
STU01370,2023,178,178,1.0,0
STU01370,2024,173,167,0.965,0
STU01370,2025,178,167,0.938,0
STU01371,2023,176,163,0.926,0
STU01371,2024,179,173,0.966,0
STU01371,2025,180,166,0.922,0
STU01372,2023,165,155,0.939,0
STU01372,2024,178,164,0.921,0
STU01372,2025,167,162,0.97,0
STU01373,2023,168,153,0.911,0
STU01373,2024,168,153,0.911,0
STU01373,2025,180,166,0.922,0
STU01374,2023,177,175,0.989,0
STU01374,2024,173,158,0.913,0
STU01374,2025,178,163,0.916,0
STU01375,2023,172,149,0.866,1
STU01375,2024,180,173,0.961,0
STU01375,2025,170,155,0.912,0
STU01376,2023,180,175,0.972,0
STU01376,2024,176,169,0.96,0
STU01376,2025,173,150,0.867,1
STU01377,2023,176,159,0.903,0
STU01377,2024,175,174,0.994,0
STU01377,2025,180,166,0.922,0
STU01378,2023,171,159,0.93,0
STU01378,2024,166,155,0.934,0
STU01378,2025,170,141,0.829,1
STU01379,2023,179,179,1.0,0
STU01379,2024,180,171,0.95,0
STU01379,2025,172,160,0.93,0
STU01380,2023,166,157,0.946,0
STU01380,2024,176,164,0.932,0
STU01380,2025,178,165,0.927,0
STU01381,2023,172,165,0.959,0
STU01381,2024,173,165,0.954,0
STU01381,2025,176,168,0.955,0
STU01382,2023,169,148,0.876,1
STU01382,2024,172,155,0.901,0
STU01382,2025,167,151,0.904,0
STU01383,2023,169,160,0.947,0
STU01383,2024,172,164,0.953,0
STU01383,2025,170,152,0.894,1
STU01384,2023,165,155,0.939,0
STU01384,2024,165,155,0.939,0
STU01384,2025,171,163,0.953,0
STU01385,2023,179,167,0.933,0
STU01385,2024,172,159,0.924,0
STU01385,2025,170,156,0.918,0
STU01386,2023,180,167,0.928,0
STU01386,2024,169,155,0.917,0
STU01386,2025,176,157,0.892,1
STU01387,2023,171,166,0.971,0
STU01387,2024,178,165,0.927,0
STU01387,2025,177,167,0.944,0
STU01388,2023,168,140,0.833,1
STU01388,2024,169,150,0.888,1
STU01388,2025,173,158,0.913,0
STU01389,2023,168,161,0.958,0
STU01389,2024,167,149,0.892,1
STU01389,2025,180,180,1.0,0
STU01390,2023,171,157,0.918,0
STU01390,2024,171,155,0.906,0
STU01390,2025,168,162,0.964,0
STU01391,2023,166,146,0.88,1
STU01391,2024,173,157,0.908,0
STU01391,2025,169,150,0.888,1
STU01392,2023,175,160,0.914,0
STU01392,2024,173,155,0.896,1
STU01392,2025,179,167,0.933,0
STU01393,2023,165,157,0.952,0
STU01393,2024,174,165,0.948,0
STU01393,2025,178,153,0.86,1
STU01394,2023,171,161,0.942,0
STU01394,2024,167,146,0.874,1
STU01394,2025,176,153,0.869,1
STU01395,2023,177,167,0.943502824858757,0
STU01395,2024,174,168,0.966,0
STU01395,2025,172,151,0.878,1
STU01396,2023,180,177,0.983,0
STU01396,2024,174,174,1.0,0
STU01396,2025,179,156,0.872,1
STU01397,2023,172,162,0.942,0
STU01397,2024,179,165,0.922,0
STU01397,2025,168,162,0.964,0
STU01398,2023,167,151,0.904,0
STU01398,2024,173,139,0.803,1
STU01398,2025,166,148,0.892,1
STU01399,2023,172,156,0.907,0
STU01399,2024,174,157,0.902,0
STU01399,2025,175,163,0.931,0
STU01400,2023,179,163,0.911,0
STU01400,2024,167,156,0.934,0
STU01400,2025,174,166,0.954,0
STU01401,2023,165,151,0.915,0
STU01401,2024,173,171,0.988,0
STU01401,2025,176,165,0.938,0
STU01402,2023,173,165,0.954,0
STU01402,2024,177,171,0.966,0
STU01402,2025,173,155,0.896,1
STU01403,2023,166,157,0.946,0
STU01403,2024,177,163,0.921,0
STU01403,2025,172,168,0.977,0
STU01404,2023,176,155,0.881,1
STU01404,2024,168,159,0.946,0
STU01404,2025,167,159,0.952,0
STU01405,2023,176,153,0.869,1
STU01405,2024,179,168,0.939,0
STU01405,2025,176,157,0.892,1
STU01406,2023,167,161,0.964,0
STU01406,2024,165,155,0.939,0
STU01406,2025,180,176,0.978,0
STU01407,2023,174,173,0.994,0
STU01407,2024,165,156,0.945,0
STU01407,2025,175,165,0.943,0
STU01408,2023,176,168,0.9545454545454546,0
STU01408,2024,179,162,0.905,0
STU01408,2025,167,151,0.904,0
STU01409,2023,166,161,0.97,0
STU01409,2024,174,165,0.948,0
STU01409,2025,179,179,1.0,0
STU01410,2023,174,161,0.925,0
STU01410,2024,171,156,0.912,0
STU01410,2025,169,157,0.929,0
STU01411,2023,165,148,0.897,1
STU01411,2024,172,165,0.959,0
STU01411,2025,177,172,0.972,0
STU01412,2023,165,155,0.939,0
STU01412,2024,171,158,0.924,0
STU01412,2025,177,160,0.904,0
STU01413,2023,180,150,0.833,1
STU01413,2024,172,158,0.919,0
STU01413,2025,180,157,0.872,1
STU01414,2023,167,159,0.952,0
STU01414,2024,177,177,1.0,0
STU01414,2025,180,176,0.978,0
STU01415,2023,172,149,0.866,1
STU01415,2024,175,157,0.897,1
STU01415,2025,177,159,0.898,1
STU01416,2023,176,167,0.949,0
STU01416,2024,175,171,0.977,0
STU01416,2025,170,170,1.0,0
STU01417,2023,177,167,0.944,0
STU01417,2024,165,159,0.964,0
STU01417,2025,180,172,0.956,0
STU01418,2023,178,170,0.955,0
STU01418,2024,173,154,0.89,1
STU01418,2025,165,165,1.0,0
STU01419,2023,170,155,0.912,0
STU01419,2024,177,155,0.876,1
STU01419,2025,179,160,0.894,1
STU01420,2023,179,168,0.939,0
STU01420,2024,171,165,0.965,0
STU01420,2025,166,158,0.952,0
STU01421,2023,175,162,0.926,0
STU01421,2024,170,151,0.888,1
STU01421,2025,171,168,0.982,0
STU01422,2023,171,159,0.93,0
STU01422,2024,168,156,0.929,0
STU01422,2025,171,167,0.977,0
STU01423,2023,175,164,0.937,0
STU01423,2024,179,169,0.944,0
STU01423,2025,173,163,0.942,0
STU01424,2023,173,158,0.913,0
STU01424,2024,168,166,0.988,0
STU01424,2025,167,159,0.952,0
STU01425,2023,170,144,0.847,1
STU01425,2024,176,158,0.898,1
STU01425,2025,179,164,0.916,0
STU01426,2023,180,166,0.922,0
STU01426,2024,166,155,0.934,0
STU01426,2025,166,147,0.886,1
STU01427,2023,168,150,0.893,1
STU01427,2024,176,174,0.989,0
STU01427,2025,177,165,0.932,0
STU01428,2023,169,160,0.947,0
STU01428,2024,179,168,0.939,0
STU01428,2025,179,170,0.95,0
STU01429,2023,171,155,0.906,0
STU01429,2024,170,154,0.906,0
STU01429,2025,173,158,0.913,0
STU01430,2023,168,151,0.899,1
STU01430,2024,177,164,0.927,0
STU01430,2025,172,157,0.913,0
STU01431,2023,179,171,0.955,0
STU01431,2024,171,169,0.988,0
STU01431,2025,174,173,0.994,0
STU01432,2023,175,155,0.886,1
STU01432,2024,180,165,0.917,0
STU01432,2025,171,157,0.918,0
STU01433,2023,177,164,0.927,0
STU01433,2024,169,162,0.959,0
STU01433,2025,165,148,0.897,1
STU01434,2023,176,167,0.949,0
STU01434,2024,178,175,0.983,0
STU01434,2025,175,170,0.971,0
STU01435,2023,175,164,0.937,0
STU01435,2024,168,156,0.929,0
STU01435,2025,166,164,0.988,0
STU01436,2023,169,166,0.982,0
STU01436,2024,178,170,0.955,0
STU01436,2025,170,170,1.0,0
STU01437,2023,177,175,0.989,0
STU01437,2024,177,164,0.927,0
STU01437,2025,178,168,0.944,0
STU01438,2023,168,164,0.976,0
STU01438,2024,171,166,0.971,0
STU01438,2025,168,168,1.0,0
STU01439,2023,177,168,0.949,0
STU01439,2024,166,149,0.898,1
STU01439,2025,165,159,0.964,0
STU01440,2023,172,158,0.919,0
STU01440,2024,179,166,0.927,0
STU01440,2025,178,165,0.927,0
STU01441,2023,173,156,0.902,0
STU01441,2024,171,159,0.93,0
STU01441,2025,168,168,1.0,0
STU01442,2023,165,160,0.97,0
STU01442,2024,179,169,0.944,0
STU01442,2025,176,166,0.943,0
STU01443,2023,173,157,0.908,0
STU01443,2024,176,173,0.983,0
STU01443,2025,180,160,0.889,1
STU01444,2023,172,162,0.942,0
STU01444,2024,171,164,0.959,0
STU01444,2025,175,151,0.863,1
STU01445,2023,175,168,,0
STU01445,2024,180,169,0.939,0
STU01445,2025,166,166,1.0,0
STU01446,2023,170,155,0.912,0
STU01446,2024,169,160,0.947,0
STU01446,2025,172,160,0.93,0
STU01447,2023,166,157,0.946,0
STU01447,2024,178,152,0.854,1
STU01447,2025,169,151,0.893,1
STU01448,2023,173,158,0.913,0
STU01448,2024,166,153,0.922,0
STU01448,2025,178,162,0.91,0
STU01449,2023,172,163,0.948,0
STU01449,2024,168,153,0.911,0
STU01449,2025,176,152,0.864,1
STU01450,2023,178,173,0.972,0
STU01450,2024,171,163,0.953,0
STU01450,2025,169,153,0.905,0
STU01451,2023,167,146,0.874,1
STU01451,2024,172,163,0.948,0
STU01451,2025,169,156,0.923,0
STU01452,2023,168,162,0.964,0
STU01452,2024,170,152,0.894,1
STU01452,2025,167,156,0.934,0
STU01453,2023,177,160,0.904,0
STU01453,2024,179,173,0.966,0
STU01453,2025,168,160,0.952,0
STU01454,2023,176,163,0.926,0
STU01454,2024,174,154,0.885,1
STU01454,2025,166,149,0.898,1
STU01455,2023,180,176,0.978,0
STU01455,2024,170,161,0.947,0
STU01455,2025,179,158,0.883,1
STU01456,2023,179,167,0.933,0
STU01456,2024,177,159,0.898,1
STU01456,2025,179,170,,0
STU01457,2023,171,161,0.942,0
STU01457,2024,176,164,0.932,0
STU01457,2025,168,156,0.929,0
STU01458,2023,166,160,0.963855421686747,0
STU01458,2024,171,162,0.947,0
STU01458,2025,173,166,0.96,0
STU01459,2023,167,159,0.952,0
STU01459,2024,180,174,0.967,0
STU01459,2025,175,168,0.96,0
STU01460,2023,175,166,0.010700000000000001,1
STU01460,2024,174,166,0.954,0
STU01460,2025,170,157,0.924,0
STU01461,2023,180,175,0.972,0
STU01461,2024,166,150,0.904,0
STU01461,2025,168,160,0.952,0
STU01462,2023,166,165,0.994,0
STU01462,2024,167,147,0.88,1
STU01462,2025,176,152,0.864,1
STU01463,2023,176,170,0.966,0
STU01463,2024,165,158,0.958,0
STU01463,2025,168,162,0.964,0
STU01464,2023,173,161,0.931,0
STU01464,2024,169,160,0.947,0
STU01464,2025,166,150,0.904,0
STU01465,2023,173,156,0.902,0
STU01465,2024,168,158,0.94,0
STU01465,2025,167,159,0.9520958083832335,0
STU01466,2023,175,165,0.943,0
STU01466,2024,167,160,0.958,0
STU01466,2025,175,159,0.909,0
STU01467,2023,172,158,0.919,0
STU01467,2024,179,168,0.939,0
STU01467,2025,172,165,0.959,0
STU01468,2023,173,162,0.936,0
STU01468,2024,177,159,0.898,1
STU01468,2025,180,179,0.994,0
STU01469,2023,178,161,0.904,0
STU01469,2024,180,170,0.944,0
STU01469,2025,176,167,0.949,0
STU01470,2023,175,171,0.977,0
STU01470,2024,170,150,0.882,1
STU01470,2025,166,160,0.964,0
STU01471,2023,176,167,0.949,0
STU01471,2024,170,152,0.894,1
STU01471,2025,171,163,0.953,0
STU01472,2023,172,164,0.953,0
STU01472,2024,180,167,0.928,0
STU01472,2025,177,177,1.0,0
STU01473,2023,165,146,0.885,1
STU01473,2024,172,155,0.901,0
STU01473,2025,178,161,0.904,0
STU01474,2023,170,161,0.947,0
STU01474,2024,177,165,0.932,0
STU01474,2025,167,154,0.922,0
STU01475,2023,171,167,0.977,0
STU01475,2024,177,176,0.994,0
STU01475,2025,172,159,0.924,0
STU01476,2023,168,160,0.952,0
STU01476,2024,171,160,0.936,0
STU01476,2025,165,156,0.945,0
STU01477,2023,178,159,0.893,1
STU01477,2024,173,161,0.931,0
STU01477,2025,170,156,0.918,0
STU01478,2023,168,152,0.905,0
STU01478,2024,178,178,1.0,0
STU01478,2025,173,161,0.931,0
STU01479,2023,168,159,0.946,0
STU01479,2024,166,156,0.94,0
STU01479,2025,171,159,0.93,0
STU01480,2023,180,164,0.911,0
STU01480,2024,178,176,0.989,0
STU01480,2025,174,163,0.937,0
STU01481,2023,169,162,0.959,0
STU01481,2024,176,158,0.898,1
STU01481,2025,165,148,0.897,1
STU01482,2023,180,173,0.961,0
STU01482,2024,179,170,0.95,0
STU01482,2025,165,154,0.933,0
STU01483,2023,167,155,0.928,0
STU01483,2024,174,164,0.943,0
STU01483,2025,168,161,0.958,0
STU01484,2023,172,170,0.988,0
STU01484,2024,171,152,0.889,1
STU01484,2025,178,165,0.927,0
STU01485,2023,177,161,0.91,0
STU01485,2024,166,153,0.922,0
STU01485,2025,172,156,0.907,0
STU01486,2023,177,165,0.932,0
STU01486,2024,170,155,0.912,0
STU01486,2025,177,158,0.893,1
STU01487,2023,166,156,0.94,0
STU01487,2024,175,163,0.931,0
STU01487,2025,176,149,0.847,1
STU01488,2023,172,155,0.901,0
STU01488,2024,175,152,0.869,1
STU01488,2025,179,168,0.939,0
STU01489,2023,165,152,0.921,0
STU01489,2024,168,147,0.875,1
STU01489,2025,172,159,0.924,0
STU01490,2023,180,167,0.928,0
STU01490,2024,177,163,0.921,0
STU01490,2025,176,169,0.96,0
STU01491,2023,179,165,0.922,0
STU01491,2024,176,157,0.892,1
STU01491,2025,167,146,0.874,1
STU01492,2023,178,159,0.893,1
STU01492,2024,178,150,0.843,1
STU01492,2025,169,161,0.953,0
STU01493,2023,173,163,0.942,0
STU01493,2024,174,160,0.92,0
STU01493,2025,176,169,0.96,0
STU01494,2023,172,151,0.878,1
STU01494,2024,172,164,0.953,0
STU01494,2025,177,157,0.887,1
STU01495,2023,171,162,0.947,0
STU01495,2024,169,152,0.899,1
STU01495,2025,175,157,0.897,1
STU01496,2023,167,158,0.946,0
STU01496,2024,167,166,0.994,0
STU01496,2025,171,159,0.93,0
STU01497,2023,169,164,0.97,0
STU01497,2024,177,163,0.921,0
STU01497,2025,167,144,0.862,1
STU01498,2023,171,150,0.877,1
STU01498,2024,170,155,0.912,0
STU01498,2025,177,171,0.966,0
STU01499,2023,177,159,0.898,1
STU01499,2024,170,163,0.959,0
STU01499,2025,178,173,0.972,0
STU01500,2023,170,141,0.829,1
STU01500,2024,172,152,0.884,1
STU01500,2025,166,159,0.958,0
