student_id,school_year,days_enrolled,days_present,attendance_rate
STU01457,2023,171,161,0.942
STU01457,2024,176,164,0.932
STU01457,2025,168,156,0.929
STU01458,2023,166,160,
STU01458,2024,171,162,0.947
STU01458,2025,173,166,0.96
STU01459,2023,167,159,0.952
STU01459,2024,180,174,0.967
STU01459,2025,175,168,0.96
STU01460,2023,175,166,1.07
STU01460,2024,174,166,0.954
STU01460,2025,170,157,0.924
STU01461,2023,180,175,0.972
STU01461,2024,166,150,0.904
STU01461,2025,168,160,0.952
STU01462,2023,166,165,0.994
STU01462,2024,167,147,0.88
STU01462,2025,176,152,0.864
STU01463,2023,176,170,0.966
STU01463,2024,165,158,0.958
STU01463,2025,168,162,0.964
STU01464,2023,173,161,0.931
STU01464,2024,169,160,0.947
STU01464,2025,166,150,0.904
STU01465,2023,173,156,0.902
STU01465,2024,168,158,0.94
STU01465,2025,167,159,
STU01466,2023,175,165,0.943
STU01466,2024,167,160,0.958
STU01466,2025,175,159,0.909
STU01467,2023,172,158,0.919
STU01467,2024,179,168,0.939
STU01467,2025,172,165,0.959
STU01468,2023,173,162,0.936
STU01468,2024,177,159,0.898
STU01468,2025,180,179,0.994
STU01469,2023,178,161,0.904
STU01469,2024,180,170,0.944
STU01469,2025,176,167,0.949
STU01470,2023,175,171,97.7%
STU01470,2024,170,150,0.882
STU01470,2025,166,160,0.964
STU01471,2023,176,167,0.949
STU01471,2024,170,152,0.894
STU01471,2025,171,163,0.953
STU01472,2023,172,164,0.953
STU01472,2024,180,167,0.928
STU01472,2025,177,177,1.0
STU01473,2023,165,146,0.885
STU01473,2024,172,155,0.901
STU01473,2025,178,161,0.904
STU01474,2023,170,161,0.947
STU01474,2024,177,165,0.932
STU01474,2025,167,154,0.922
STU01475,2023,171,167,0.977
STU01475,2024,177,176,0.994
STU01475,2025,172,159,0.924
STU01476,2023,168,160,0.952
STU01476,2024,171,160,0.936
STU01476,2025,165,156,0.945
STU01477,2023,178,159,0.893
STU01477,2024,173,161,0.931
STU01477,2025,170,156,0.918
STU01478,2023,168,152,0.905
STU01478,2024,178,178,1.0
STU01478,2025,173,161,0.931
STU01479,2023,168,159,0.946
STU01479,2024,166,156,0.94
STU01479,2025,171,159,0.93
STU01480,2023,180,164,0.911
STU01480,2024,178,176,0.989
STU01480,2025,174,163,0.937
STU01481,2023,169,162,0.959
STU01481,2024,176,158,0.898
STU01481,2025,165,148,0.897
STU01482,2023,180,173,0.961
STU01482,2024,179,170,0.95
STU01482,2025,165,154,0.933
STU01483,2023,167,155,0.928
STU01483,2024,174,164,0.943
STU01483,2025,168,161,0.958
STU01484,2023,172,170,0.988
STU01484,2024,171,152,0.889
STU01484,2025,178,165,0.927
STU01485,2023,177,161,91.0%
STU01485,2024,166,153,0.922
STU01485,2025,172,156,0.907
STU01486,2023,177,165,0.932
STU01486,2024,170,155,0.912
STU01486,2025,177,158,0.893
STU01487,2023,166,156,0.94
STU01487,2024,175,163,0.931
STU01487,2025,176,149,0.847
STU01488,2023,172,155,0.901
STU01488,2024,175,152,0.869
STU01488,2025,179,168,0.939
STU01489,2023,165,152,0.921
STU01489,2024,168,147,0.875
STU01489,2025,172,159,0.924
STU01490,2023,180,167,0.928
STU01490,2024,177,163,0.921
STU01490,2025,176,169,0.96
STU01491,2023,179,165,0.922
STU01491,2024,176,157,0.892
STU01491,2025,167,146,0.874
STU01492,2023,178,159,0.893
STU01492,2024,178,150,0.843
STU01492,2025,169,161,0.953
STU01493,2023,173,163,0.942
STU01493,2024,174,160,0.92
STU01493,2025,176,169,0.96
STU01494,2023,172,151,0.878
STU01494,2024,172,164,0.953
STU01494,2025,177,157,0.887
STU01495,2023,171,162,0.947
STU01495,2024,169,152,0.899
STU01495,2025,175,157,0.897
STU01496,2023,167,158,0.946
STU01496,2024,167,166,0.994
STU01496,2025,171,159,0.93
STU01497,2023,169,164,0.97
STU01497,2024,177,163,0.921
STU01497,2025,167,144,0.862
STU01498,2023,171,150,0.877
STU01498,2024,170,155,0.912
STU01498,2025,177,171,0.966
STU01499,2023,177,159,0.898
STU01499,2024,170,163,0.959
STU01499,2025,178,173,0.972
STU01500,2023,170,141,0.829
STU01500,2024,172,152,0.884
STU01500,2025,166,159,0.958
